"{89.09487912308487, 0.06432400876092072}"	"{512.4744102239515, 0.1360904648164934}"	"{72.15770135514829, 0.05316033781894274}"	"{140.172615613817, 0.08984097091401323}"	"{276.25235722870235, 0.11961076009262116}"	"{627.1830272387243, 0.11961076009262116}"	"{867.3149395418959, 0.10419426212512777}"	"{835.8364126883242, 0.1360904648164934}"	"{886.7893664351865, 0.11961076009262116}"	"{359.0997803087026, 0.10419426212512777}"	"{1818.6336222569862, 0.11961076009262116}"	"{484.7643222352497, 0.10419426212512777}"	"{959.5210684121362, 0.1536333762967445}"	"{163.56522066462134, 0.07655088645927755}"	"{291.21796764349506, 0.10419426212512777}"	"{1057.7583632360866, 0.1536333762967445}"	"{303.85430017271693, 0.10419426212512777}"	"{938.2164946087543, 0.1536333762967445}"	"{91.19122922009862, 0.05316033781894274}"	"{301.599891933468, 0.08984097091401323}"	"{1370.7134848617125, 0.1536333762967445}"	"{1914.4501318498612, 0.17223949453337448}"	"{174.3381308853865, 0.10419426212512777}"	"{267.97510188533454, 0.1360904648164934}"	"{711.0453499688662, 0.17223949453337448}"	"{87.09003637157566, 0.08984097091401323}"	"{148.86581343675104, 0.1360904648164934}"	"{2123.2116623441484, 0.1536333762967445}"	"{646.7572803271107, 0.1536333762967445}"	"{950.902740235524, 0.1360904648164934}"	"{2183.0574663041366, 0.17223949453337448}"	"{4017.31388809363, 0.21264135127577097}"	"{486.8606723322635, 0.11961076009262116}"	"{231.8380192606211, 0.11961076009262116}"	"{2540.1524038613297, 0.19190881952638328}"	"{148.54969715228071, 0.07655088645927755}"	"{274.2891087251498, 0.11961076009262116}"	"{550.4250020595736, 0.10419426212512777}"	"{325.1089608785509, 0.1360904648164934}"	"{346.3137084868369, 0.11961076009262116}"	"{116.79664826219529, 0.08984097091401323}"	"{318.80327288832694, 0.11961076009262116}"	"{225.1995772867442, 0.08984097091401323}"	"{208.17089217330306, 0.10419426212512777}"	"{346.28043308847157, 0.10419426212512777}"	"{144.6315189947669, 0.11961076009262116}"	"{278.7230555573257, 0.1360904648164934}"	"{1848.7894520255372, 0.19190881952638328}"	"{437.9125613369104, 0.11961076009262116}"	"{504.15556063262704, 0.1536333762967445}"	"{231.65500456961198, 0.11961076009262116}"	"{140.30571720727818, 0.10419426212512777}"	"{471.9033807670622, 0.11961076009262116}"	"{693.8086936156418, 0.1536333762967445}"	"{246.13812170810786, 0.07655088645927755}"	"{258.8576427332429, 0.06432400876092072}"	"{1230.3412168577036, 0.17223949453337448}"	"{765.5254959424499, 0.1360904648164934}"	"{274.27247102596715, 0.1360904648164934}"	"{112.47084647470658, 0.07655088645927755}"	"{199.69398443974345, 0.11961076009262116}"	"{361.57047863732595, 0.1536333762967445}"	"{6027.472384491679, 0.25729603504368287}"	"{337.8783950012339, 0.10419426212512777}"	"{657.2390308121795, 0.1360904648164934}"	"{99.78460084793679, 0.05316033781894274}"	"{363.10114696212963, 0.08984097091401323}"	"{331.19835877940034, 0.08984097091401323}"	"{188.91275536938696, 0.08984097091401323}"	"{863.6213703233478, 0.1536333762967445}"	"{1155.5381213325143, 0.1536333762967445}"	"{52.991071896736756, 0.05316033781894274}"	"{542.7882981347378, 0.17223949453337448}"	"{244.27469939965118, 0.07655088645927755}"	"{344.35045998328434, 0.11961076009262116}"	"{544.4104738050461, 0.1360904648164934}"	"{870.4095515898687, 0.17223949453337448}"	"{767.6967156857856, 0.1360904648164934}"	"{637.8477924148023, 0.1360904648164934}"	"{85.01032397374456, 0.08984097091401323}"	"{340.1244843908915, 0.11961076009262116}"	"{159.19782462917604, 0.08984097091401323}"	"{331.30650382408754, 0.1360904648164934}"	"{290.8935325094334, 0.08984097091401323}"	"{1479.79855955275, 0.19190881952638328}"	"{1140.3728585275298, 0.1360904648164934}"	"{348.4017397342593, 0.10419426212512777}"	"{1719.1900942422935, 0.23443708978153746}"	"{227.24601428621003, 0.07655088645927755}"	"{295.16942119937414, 0.10419426212512777}"	"{135.80521957837166, 0.08984097091401323}"	"{3035.365201183283, 0.25729603504368287}"	"{184.8032436712727, 0.11961076009262116}"	"{91.33264966315114, 0.06432400876092072}"	"{1818.7667238504475, 0.1536333762967445}"	"{646.9652515668939, 0.1536333762967445}"	"{750.7512190682577, 0.1360904648164934}"	"{831.8600025836711, 0.1536333762967445}"	"{261.1286886716745, 0.08984097091401323}"	"{3067.0017861790902, 0.17223949453337448}"	"{997.2969644063404, 0.1360904648164934}"	"{1630.8771869807933, 0.1536333762967445}"	"{872.647322129935, 0.17223949453337448}"	"{178.1814393965784, 0.07655088645927755}"	"{104.05217068828622, 0.10419426212512777}"	"{89.12815452145017, 0.08984097091401323}"	"{50.94463489727094, 0.06432400876092072}"	"{167.8327905049708, 0.11961076009262116}"	"{393.46494797046387, 0.1360904648164934}"	"{610.3373568162923, 0.1360904648164934}"	"{1571.2559919597709, 0.19190881952638328}"	"{167.79119625701418, 0.10419426212512777}"	"{3169.5565639409374, 0.19190881952638328}"	"{153.00028168363932, 0.08984097091401323}"	"{167.5249930700918, 0.06432400876092072}"	"{1968.1233494130865, 0.17223949453337448}"	"{822.6343983868923, 0.10419426212512777}"	"{587.3773319442369, 0.1536333762967445}"	"{559.5590989108479, 0.1536333762967445}"	"{121.23891394396254, 0.11961076009262116}"	"{201.94007382940106, 0.1360904648164934}"	"{3097.3239929394676, 0.21264135127577097}"	"{144.24053306397465, 0.07655088645927755}"	"{78.44675164618957, 0.07655088645927755}"	"{3122.505150652407, 0.19190881952638328}"	"{101.82271899781128, 0.08984097091401323}"	"{121.1557254480493, 0.08984097091401323}"	"{731.2351979270105, 0.10419426212512777}"	"{48.9231544465791, 0.05316033781894274}"	"{280.66134751210427, 0.1360904648164934}"	"{316.22442951501637, 0.06432400876092072}"	"{461.28852868853215, 0.10419426212512777}"	"{274.0561809365927, 0.11961076009262116}"	"{8.518501981516238, 0.08984097091401323}"	"{611.0527778811462, 0.19190881952638328}"	"{1701.4127126656333, 0.19190881952638328}"	"{61.617718922940206, 0.08984097091401323}"	"{2264.41581530729, 0.17223949453337448}"	"{223.0200386938172, 0.08984097091401323}"	"{477.8596770744504, 0.08984097091401323}"	"{2902.6379559537013, 0.17223949453337448}"	"{312.38943985341575, 0.10419426212512777}"	"{186.84136182114716, 0.08984097091401323}"	"{757.9303862655707, 0.21264135127577097}"	"{308.15514541143165, 0.11961076009262116}"	"{82.72264033613034, 0.10419426212512777}"	"{70.00311931099525, 0.10419426212512777}"	"{163.65672801012593, 0.08984097091401323}"	"{182.7068935742589, 0.10419426212512777}"	"{131.85376602249255, 0.11961076009262116}"	"{644.2533066001221, 0.11961076009262116}"	"{250.47224234518788, 0.07655088645927755}"	"{206.26587561688976, 0.11961076009262116}"	"{278.53172201672527, 0.11961076009262116}"	"{93.41236206098226, 0.10419426212512777}"	"{216.85577114664576, 0.10419426212512777}"	"{966.1095972884651, 0.1536333762967445}"	"{544.3688795570894, 0.1360904648164934}"	"{461.33012293648875, 0.11961076009262116}"	"{210.41698156296067, 0.10419426212512777}"	"{459.56652682312796, 0.1360904648164934}"	"{121.122450049684, 0.11961076009262116}"	"{116.74673516464733, 0.07655088645927755}"	"{161.38568207169436, 0.07655088645927755}"	"{6431.78511232923, 0.21264135127577097}"	"{265.37130196325, 0.08984097091401323}"	"{1614.0398354079528, 0.17223949453337448}"	"{131.82880947371856, 0.08984097091401323}"	"{559.5424612116652, 0.1536333762967445}"	"{457.37866938060967, 0.1360904648164934}"	"{2207.098941623064, 0.17223949453337448}"	"{169.93745945157588, 0.07655088645927755}"	"{365.25572900628265, 0.08984097091401323}"	"{280.4117820243646, 0.08984097091401323}"	"{50.85312755176637, 0.04305987363334362}"	"{484.9306992270762, 0.1360904648164934}"	"{1193.372249273858, 0.1360904648164934}"	"{1070.6359424034567, 0.19190881952638328}"	"{199.81044833402197, 0.11961076009262116}"	"{129.5910389336523, 0.08984097091401323}"	"{829.6055943444221, 0.1360904648164934}"	"{152.88381778936076, 0.08984097091401323}"	"{1581.8625251887097, 0.17223949453337448}"	"{293.03147685440376, 0.10419426212512777}"	"{208.24576181962496, 0.11961076009262116}"	"{510.15345118797194, 0.10419426212512777}"	"{399.75399826150516, 0.1536333762967445}"	"{625.5608515684161, 0.1536333762967445}"	"{2374.915094428852, 0.21264135127577097}"	"{470.206335450432, 0.1360904648164934}"	"{740.0531784938145, 0.11961076009262116}"	"{303.90421327026485, 0.11961076009262116}"	"{1744.0800922195365, 0.17223949453337448}"	"{361.39578279590813, 0.11961076009262116}"	"{176.3679301856697, 0.10419426212512777}"	"{140.18925331299963, 0.10419426212512777}"	"{659.634859494481, 0.1536333762967445}"	"{1119.1930674680175, 0.1536333762967445}"	"{216.73098840277592, 0.11961076009262116}"	"{454.4337966252808, 0.08984097091401323}"	"{1189.637085807353, 0.21264135127577097}"	"{101.92254519290718, 0.08984097091401323}"	"{685.2070031382124, 0.17223949453337448}"	"{1347.8865615831182, 0.19190881952638328}"	"{176.17659664506922, 0.08984097091401323}"	"{327.2718617722952, 0.10419426212512777}"	"{373.87405718289483, 0.10419426212512777}"	"{2143.8840035785893, 0.23443708978153746}"	"{116.78001056301264, 0.07655088645927755}"	"{401.7588410130144, 0.11961076009262116}"	"{1231.9883490767859, 0.1360904648164934}"	"{19.10007866168094, 0.05316033781894274}"	"{95.6750891498225, 0.11961076009262116}"	"{74.3372399480753, 0.10419426212512777}"	"{459.3252801849796, 0.11961076009262116}"	"{178.6140195753273, 0.1360904648164934}"	"{1780.325319888937, 0.19190881952638328}"	"{140.19757216259094, 0.10419426212512777}"	"{582.4775295349467, 0.1360904648164934}"	"{131.87872257126654, 0.10419426212512777}"	"{174.0636088488728, 0.07655088645927755}"	"{624.9618943978406, 0.11961076009262116}"	"{1123.385767662045, 0.1360904648164934}"	"{554.9421373876628, 0.11961076009262116}"	"{1298.6140154537034, 0.1536333762967445}"	"{1606.586146174126, 0.17223949453337448}"	"{2074.563029934083, 0.1536333762967445}"	"{167.6664135131443, 0.06432400876092072}"	"{480.4717958461263, 0.11961076009262116}"	"{527.0490347079519, 0.10419426212512777}"	"{261.64445734633665, 0.1536333762967445}"	"{1014.8663747432178, 0.1536333762967445}"	"{87.27305106258481, 0.5789160788482864}"	"{5757.999889679906, 0.23443708978153746}"	"{404.00493040267196, 0.1360904648164934}"	"{338.17787358652157, 0.1360904648164934}"	"{605.9450042320731, 0.11961076009262116}"	"{974.5698673228421, 0.17223949453337448}"	"{1119.2097051672001, 0.1536333762967445}"	"{336.1647119854211, 0.1536333762967445}"	"{901.9629480897622, 0.1360904648164934}"	"{1635.4275977072477, 0.19190881952638328}"	"{510.1867265863373, 0.11961076009262116}"	"{59.47977457796983, 0.10419426212512777}"	"{1803.9591715778897, 0.19190881952638328}"	"{601.8354925339588, 0.1360904648164934}"	"{1174.638199994195, 0.1536333762967445}"	"{89.1031979726762, 0.06432400876092072}"	"{2625.204322083031, 0.21264135127577097}"	"{257.2021916645694, 0.11961076009262116}"	"{1940.2967975301062, 0.17223949453337448}"	"{297.59852528004086, 0.11961076009262116}"	"{959.7539962006932, 0.17223949453337448}"	"{499.3722221176154, 0.11961076009262116}"	"{280.44505742272986, 0.10419426212512777}"	"{488.99029782764256, 0.11961076009262116}"	"{465.5976927768382, 0.11961076009262116}"	"{157.38431541826728, 0.1360904648164934}"	"{225.36595427857068, 0.10419426212512777}"	"{203.93659773131893, 0.10419426212512777}"	"{341.97958784975685, 0.11961076009262116}"	"{172.1585922924595, 0.10419426212512777}"	"{1129.7496875994084, 0.1360904648164934}"	"{2614.1652086753434, 0.17223949453337448}"	"{93.45395630893888, 0.10419426212512777}"	"{170.12879299217636, 0.11961076009262116}"	"{167.7995151066055, 0.08984097091401323}"	"{208.12929792534644, 0.06432400876092072}"	"{1270.5794923309402, 0.1536333762967445}"	"{174.15511619437737, 0.08984097091401323}"	"{914.2665266353312, 0.11961076009262116}"	"{257.2105105141607, 0.1360904648164934}"	"{1057.5836673946687, 0.1360904648164934}"	"{123.03578545568863, 0.10419426212512777}"	"{684.6246836668197, 0.11961076009262116}"	"{450.78182165468934, 0.1360904648164934}"	"{108.31974052863566, 0.08984097091401323}"	"{1091.6576753207337, 0.1360904648164934}"	"{1502.9332802662232, 0.19190881952638328}"	"{391.10239468652776, 0.10419426212512777}"	"{123.17720589874115, 0.11961076009262116}"	"{183.05628525709452, 0.1536333762967445}"	"{208.0211528806592, 0.08984097091401323}"	"{480.5549843420396, 0.1360904648164934}"	"{318.9613310305621, 0.11961076009262116}"	"{246.54574533808275, 0.10419426212512777}"	"{2198.3724684017648, 0.19190881952638328}"	"{201.8152910855312, 0.10419426212512777}"	"{148.76598724165515, 0.10419426212512777}"	"{257.193872814978, 0.08984097091401323}"	"{1703.6504832056996, 0.21264135127577097}"	"{346.38025928356745, 0.10419426212512777}"	"{384.8299820946691, 0.11961076009262116}"	"{301.5000657383721, 0.08984097091401323}"	"{406.184468995599, 0.11961076009262116}"	"{488.7573700390855, 0.11961076009262116}"	"{169.88754635402793, 0.08984097091401323}"	"{11227.909699162656, 0.3062035458371102}"	"{544.5851696464639, 0.1360904648164934}"	"{274.2475144771932, 0.11961076009262116}"	"{121.03926155377076, 0.07655088645927755}"	"{454.7499129097511, 0.10419426212512777}"	"{684.8742491545594, 0.1360904648164934}"	"{925.0477557056876, 0.11961076009262116}"	"{3381.071633649953, 0.21264135127577097}"	"{418.5545983378984, 0.10419426212512777}"	"{536.1748127096348, 0.1536333762967445}"	"{197.5643589443644, 0.10419426212512777}"	"{4682.464144867159, 0.17223949453337448}"	"{144.37363465743584, 0.11961076009262116}"	"{138.3341498541343, 0.11961076009262116}"	"{828.9567240762989, 0.10419426212512777}"	"{282.45821902383045, 0.07655088645927755}"	"{1157.8840369172676, 0.17223949453337448}"	"{767.9629188727081, 0.1360904648164934}"	"{125.28187484534622, 0.07655088645927755}"	"{106.09028883816073, 0.06432400876092072}"	"{295.17774004896546, 0.10419426212512777}"	"{178.36445408758755, 0.10419426212512777}"	"{2002.646575217083, 0.19190881952638328}"	"{550.6828863969047, 0.1360904648164934}"	"{399.56266472090465, 0.11961076009262116}"	"{627.0166502468978, 0.11961076009262116}"	"{471.97825041338405, 0.11961076009262116}"	"{723.1409572746519, 0.1360904648164934}"	"{627.2662157346375, 0.11961076009262116}"	"{148.57465370105467, 0.1360904648164934}"	"{227.24601428621003, 0.08984097091401323}"	"{91.44911355742968, 0.11961076009262116}"	"{480.2305492079779, 0.08984097091401323}"	"{575.922276056983, 0.10419426212512777}"	"{491.33621341239603, 0.1360904648164934}"	"{273.93971704231416, 0.08984097091401323}"	"{63.747344418319265, 0.04305987363334362}"	"{574.3583323338141, 0.1360904648164934}"	"{112.73704966162896, 0.11961076009262116}"	"{758.7456335255205, 0.10419426212512777}"	"{3848.92373466604, 0.17223949453337448}"	"{276.26067607829367, 0.11961076009262116}"	"{529.7526608251324, 0.11961076009262116}"	"{456.9627269010434, 0.10419426212512777}"	"{2450.4003356205303, 0.19190881952638328}"	"{440.1752884257507, 0.1360904648164934}"	"{478.30889495238193, 0.11961076009262116}"	"{484.84751073116297, 0.11961076009262116}"	"{176.35129248648704, 0.10419426212512777}"	"{1127.3954531650636, 0.1360904648164934}"	"{307.98044957001383, 0.10419426212512777}"	"{72.21593330228755, 0.06432400876092072}"	"{997.6047618412194, 0.1360904648164934}"	"{4679.444402465508, 0.21264135127577097}"	"{106.14020193570867, 0.06432400876092072}"	"{246.57070188685674, 0.11961076009262116}"	"{1886.723406161977, 0.17223949453337448}"	"{227.0962749935662, 0.06432400876092072}"	"{53.14913003897192, 0.06432400876092072}"	"{4211.425924457595, 0.21264135127577097}"	"{474.30752829895494, 0.1360904648164934}"	"{3672.9800658095282, 0.21264135127577097}"	"{282.6828279627962, 0.10419426212512777}"	"{297.3988728898491, 0.10419426212512777}"	"{323.0375673303111, 0.07655088645927755}"	"{2390.571169359725, 0.19190881952638328}"	"{1181.3681493135766, 0.1360904648164934}"	"{344.08425679636196, 0.10419426212512777}"	"{314.59393499511674, 0.11961076009262116}"	"{280.50328936986915, 0.10419426212512777}"	"{861.1673096939071, 0.11961076009262116}"	"{146.3618397097624, 0.04305987363334362}"	"{771.7147200383954, 0.11961076009262116}"	"{486.694295340437, 0.11961076009262116}"	"{339.86660005356043, 0.11961076009262116}"	"{233.68480386989515, 0.10419426212512777}"	"{4016.856351366107, 0.21264135127577097}"	"{2415.9769360116297, 0.17223949453337448}"	"{231.53854067533345, 0.10419426212512777}"	"{385.08786643200017, 0.1360904648164934}"	"{87.00684787566243, 0.08984097091401323}"	"{4402.609725765413, 0.281218187062207}"	"{3726.2207031940047, 0.21264135127577097}"	"{203.57056834930063, 0.07655088645927755}"	"{161.377363222103, 0.11961076009262116}"	"{439.75934594618445, 0.10419426212512777}"	"{4343.579169065375, 0.21264135127577097}"	"{576.4879578291932, 0.1536333762967445}"	"{242.08684195713283, 0.08984097091401323}"	"{335.8901899489074, 0.11961076009262116}"	"{106.27330352916987, 0.08984097091401323}"	"{278.39862042326405, 0.10419426212512777}"	"{227.28760853416665, 0.11961076009262116}"	"{116.95470640443045, 0.1360904648164934}"	"{465.9387656100825, 0.1536333762967445}"	"{229.83317650911192, 0.17223949453337448}"	"{195.4929653961246, 0.11961076009262116}"	"{182.607067379163, 0.08984097091401323}"	"{512.8903527035177, 0.17223949453337448}"	"{901.3889474679609, 0.10419426212512777}"	"{595.5298045437347, 0.1360904648164934}"	"{497.40897361406286, 0.10419426212512777}"	"{741.9665138998191, 0.11961076009262116}"	"{216.68107530522795, 0.10419426212512777}"	"{174.1634350439687, 0.08984097091401323}"	"{853.1895329358271, 0.1360904648164934}"	"{2276.8691331455025, 0.19190881952638328}"	"{1234.6004678484617, 0.17223949453337448}"	"{482.618059040688, 0.11961076009262116}"	"{101.9308640424985, 0.08984097091401323}"	"{201.9567115285837, 0.11961076009262116}"	"{274.0561809365927, 0.11961076009262116}"	"{361.12126075939443, 0.08984097091401323}"	"{1065.5032122056095, 0.11961076009262116}"	"{642.123681104743, 0.1360904648164934}"	"{2102.023552435045, 0.1536333762967445}"	"{7782.017589497102, 0.23443708978153746}"	"{146.42007165690165, 0.07655088645927755}"	"{155.20477682534028, 0.11961076009262116}"	"{938.2331323079369, 0.1536333762967445}"	"{512.2414824353943, 0.11961076009262116}"	"{604.4476113056346, 0.19190881952638328}"	"{2471.3305611923024, 0.21264135127577097}"	"{427.4724050997982, 0.11961076009262116}"	"{85.00200512415324, 0.1360904648164934}"	"{184.90306986636858, 0.10419426212512777}"	"{193.40493414870218, 0.1360904648164934}"	"{344.2007206906405, 0.10419426212512777}"	"{1705.7052390547567, 0.1536333762967445}"	"{767.4887444460026, 0.11961076009262116}"	"{446.16486013150427, 0.11961076009262116}"	"{1315.2018015388044, 0.19190881952638328}"	"{1932.235832276113, 0.19190881952638328}"	"{333.3529408235534, 0.08984097091401323}"	"{552.6544537500486, 0.11961076009262116}"	"{652.6303881385858, 0.10419426212512777}"	"{242.244900099368, 0.10419426212512777}"	"{248.50899384163532, 0.08984097091401323}"	"{1001.8640128319776, 0.1360904648164934}"	"{867.6393746759576, 0.1360904648164934}"	"{1332.521646387942, 0.1536333762967445}"	"{959.0801693837959, 0.1360904648164934}"	"{544.0444444230278, 0.08984097091401323}"	"{800.0736782952204, 0.1536333762967445}"	"{1079.3208213767996, 0.1536333762967445}"	"{740.2112366360496, 0.1536333762967445}"	"{980.5511201790044, 0.1360904648164934}"	"{199.64407134219547, 0.08984097091401323}"	"{187.31553624785266, 0.1360904648164934}"	"{2945.1472773653695, 0.21264135127577097}"	"{541.9231377772401, 0.10419426212512777}"	"{520.8681294615978, 0.1360904648164934}"	"{1304.7200510537355, 0.17223949453337448}"	"{838.0492266796166, 0.1360904648164934}"	"{146.4367093560843, 0.06432400876092072}"	"{1342.6373674909926, 0.1360904648164934}"	"{940.1131923155763, 0.11961076009262116}"	"{248.48403729286136, 0.10419426212512777}"	"{1330.9743403639557, 0.21264135127577097}"	"{159.13127383244543, 0.10419426212512777}"	"{257.193872814978, 0.11961076009262116}"	"{369.73958893600656, 0.11961076009262116}"	"{121.03094270417944, 0.10419426212512777}"	"{1089.919035756147, 0.1536333762967445}"	"{448.7104281064495, 0.1360904648164934}"	"{431.73997494014765, 0.1360904648164934}"	"{325.4666714109778, 0.1536333762967445}"	"{157.3926342678586, 0.1360904648164934}"	"{551.1487419740188, 0.1536333762967445}"	"{680.4652588711574, 0.11961076009262116}"	"{603.8902483830159, 0.1360904648164934}"	"{252.79320138116742, 0.11961076009262116}"	"{187.15747810561749, 0.11961076009262116}"
